Feature,Importance
cat__TotalCharges_6460.55,0.0
cat__TotalCharges_646.05,0.0
cat__TotalCharges_644.5,0.0
cat__TotalCharges_645.8,0.0
cat__TotalCharges_6449.15,0.0
cat__TotalCharges_6448.85,0.0
cat__TotalCharges_6448.05,0.0
cat__TotalCharges_6444.05,0.0
cat__TotalCharges_6441.85,0.0
cat__TotalCharges_6441.4,0.0
cat__TotalCharges_625.65,0.0
cat__TotalCharges_625.05,0.0
cat__TotalCharges_624.6,0.0
cat__TotalCharges_605.9,0.0
cat__TotalCharges_6065.3,0.0
cat__TotalCharges_606.55,0.0
cat__TotalCharges_6058.95,0.0
cat__TotalCharges_6056.9,0.0
cat__TotalCharges_6056.15,0.0
cat__TotalCharges_6055.55,0.0
cat__TotalCharges_6052.25,0.0
cat__TotalCharges_605.75,0.0
cat__TotalCharges_6067.4,0.0
cat__TotalCharges_605.45,0.0
cat__TotalCharges_6049.5,0.0
cat__TotalCharges_6046.1,0.0
cat__TotalCharges_6045.9,0.0
cat__TotalCharges_6042.7,0.0
cat__TotalCharges_604.7,0.0
cat__TotalCharges_6039.9,0.0
cat__TotalCharges_6066.55,0.0
cat__TotalCharges_6068.65,0.0
cat__TotalCharges_6034.85,0.0
cat__TotalCharges_6083.1,0.0
cat__TotalCharges_6096.45,0.0
cat__TotalCharges_6094.25,0.0
cat__TotalCharges_6093.3,0.0
cat__TotalCharges_609.9,0.0
cat__TotalCharges_609.65,0.0
cat__TotalCharges_609.1,0.0
cat__TotalCharges_609.05,0.0
cat__TotalCharges_6081.4,0.0
cat__TotalCharges_6069.25,0.0
cat__TotalCharges_608.15,0.0
cat__TotalCharges_608,0.0
cat__TotalCharges_6078.75,0.0
cat__TotalCharges_6077.75,0.0
cat__TotalCharges_6075.9,0.0
cat__TotalCharges_607.7,0.0
cat__TotalCharges_607.3,0.0
cat__TotalCharges_6038.55,0.0
cat__TotalCharges_6033.1,0.0
cat__TotalCharges_624.15,0.0
cat__TotalCharges_5971.25,0.0
cat__TotalCharges_599.3,0.0
cat__TotalCharges_599.25,0.0
cat__TotalCharges_5986.55,0.0
cat__TotalCharges_5986.45,0.0
cat__TotalCharges_5980.75,0.0
cat__TotalCharges_5980.55,0.0
cat__TotalCharges_5976.9,0.0
cat__TotalCharges_597.9,0.0
cat__TotalCharges_5999.85,0.0
cat__TotalCharges_597,0.0
cat__TotalCharges_5969.95,0.0
cat__TotalCharges_5969.85,0.0
cat__TotalCharges_5969.3,0.0
cat__TotalCharges_5968.4,0.0
cat__TotalCharges_5965.95,0.0
cat__TotalCharges_929.45,0.0
cat__TotalCharges_5997.1,0.0
cat__TotalCharges_60,0.0
cat__TotalCharges_603,0.0
cat__TotalCharges_601.25,0.0
cat__TotalCharges_6029.9,0.0
cat__TotalCharges_6029,0.0
cat__TotalCharges_6028.95,0.0
cat__TotalCharges_602.9,0.0
cat__TotalCharges_602.55,0.0
cat__TotalCharges_6017.65,0.0
cat__TotalCharges_601.55,0.0
cat__TotalCharges_6004.85,0.0
cat__TotalCharges_60.1,0.0
cat__TotalCharges_6001.45,0.0
cat__TotalCharges_6000.1,0.0
cat__TotalCharges_600.25,0.0
cat__TotalCharges_600.15,0.0
cat__TotalCharges_600,0.0
cat__TotalCharges_96.85,0.0
cat__TotalCharges_60.15,0.0
cat__TotalCharges_6096.9,0.0
cat__TotalCharges_61.15,0.0
cat__TotalCharges_61.35,0.0
cat__TotalCharges_617.35,0.0
cat__TotalCharges_6185.15,0.0
cat__TotalCharges_6179.35,0.0
cat__TotalCharges_6176.6,0.0
cat__TotalCharges_6172,0.0
cat__TotalCharges_6171.2,0.0
cat__TotalCharges_617.85,0.0
cat__TotalCharges_617.65,0.0
cat__TotalCharges_617.15,0.0
cat__TotalCharges_62.25,0.0
cat__TotalCharges_6164.7,0.0
cat__TotalCharges_6161.9,0.0
cat__TotalCharges_6157.6,0.0
cat__TotalCharges_6155.4,0.0
cat__TotalCharges_6153.85,0.0
cat__TotalCharges_6152.4,0.0
cat__TotalCharges_6152.3,0.0
cat__TotalCharges_6185.8,0.0
cat__TotalCharges_62.8,0.0
cat__TotalCharges_61.45,0.0
cat__TotalCharges_6223.3,0.0
cat__TotalCharges_6237.05,0.0
cat__TotalCharges_6236.75,0.0
cat__TotalCharges_6230.1,0.0
cat__TotalCharges_6227.5,0.0
cat__TotalCharges_6225.4,0.0
cat__TotalCharges_6224.8,0.0
cat__TotalCharges_6223.8,0.0
cat__TotalCharges_622.9,0.0
cat__TotalCharges_62.9,0.0
cat__TotalCharges_6219.6,0.0
cat__TotalCharges_6218.45,0.0
cat__TotalCharges_6215.35,0.0
cat__TotalCharges_6205.5,0.0
cat__TotalCharges_620.75,0.0
cat__TotalCharges_620.55,0.0
cat__TotalCharges_620.35,0.0
cat__TotalCharges_955.6,0.0
cat__TotalCharges_955.75,0.0
cat__TotalCharges_615.35,0.0
cat__TotalCharges_6110.75,0.0
cat__TotalCharges_6127.6,0.0
cat__TotalCharges_6126.15,0.0
cat__TotalCharges_6126.1,0.0
cat__TotalCharges_6125.4,0.0
cat__TotalCharges_612.95,0.0
cat__TotalCharges_612.1,0.0
cat__TotalCharges_6118.95,0.0
cat__TotalCharges_6110.2,0.0
cat__TotalCharges_956.65,0.0
cat__TotalCharges_611.65,0.0
cat__TotalCharges_611.45,0.0
cat__TotalCharges_6109.75,0.0
cat__TotalCharges_610.75,0.0
cat__TotalCharges_610.2,0.0
cat__TotalCharges_61.7,0.0
cat__TotalCharges_39.65,0.0
cat__TotalCharges_6129.2,0.0
cat__TotalCharges_6129.65,0.0
cat__TotalCharges_613.4,0.0
cat__TotalCharges_613.95,0.0
cat__TotalCharges_957.1,0.0
cat__TotalCharges_958.15,0.0
cat__TotalCharges_6145.85,0.0
cat__TotalCharges_958.45,0.0
cat__TotalCharges_96.05,0.0
cat__TotalCharges_6144.55,0.0
cat__TotalCharges_96.1,0.0
cat__TotalCharges_96.45,0.0
cat__TotalCharges_6143.15,0.0
cat__TotalCharges_96.8,0.0
cat__TotalCharges_6141.65,0.0
cat__TotalCharges_6140.85,0.0
cat__TotalCharges_614.45,0.0
cat__TotalCharges_6139.5,0.0
cat__TotalCharges_6132.7,0.0
cat__TotalCharges_6588.95,0.0
cat__TotalCharges_659.35,0.0
cat__TotalCharges_7234.8,0.0
cat__TotalCharges_941,0.0
cat__TotalCharges_94.6,0.0
cat__TotalCharges_70.55,0.0
cat__TotalCharges_70.5,0.0
cat__TotalCharges_940.35,0.0
cat__TotalCharges_70.4,0.0
cat__TotalCharges_70.35,0.0
cat__TotalCharges_70.3,0.0
cat__TotalCharges_70.2,0.0
cat__TotalCharges_70.7,0.0
cat__TotalCharges_70.15,0.0
cat__TotalCharges_70.1,0.0
cat__TotalCharges_70.05,0.0
cat__TotalCharges_942.95,0.0
cat__TotalCharges_6998.95,0.0
cat__TotalCharges_6997.3,0.0
cat__TotalCharges_6994.8,0.0
cat__TotalCharges_70.65,0.0
cat__TotalCharges_70.75,0.0
cat__TotalCharges_6991.9,0.0
cat__TotalCharges_7015.9,0.0
cat__TotalCharges_7031.45,0.0
cat__TotalCharges_7031.3,0.0
cat__TotalCharges_7030.65,0.0
cat__TotalCharges_703.55,0.0
cat__TotalCharges_702.9,0.0
cat__TotalCharges_702.05,0.0
cat__TotalCharges_702,0.0
cat__TotalCharges_701.05,0.0
cat__TotalCharges_70.8,0.0
cat__TotalCharges_7009.5,0.0
cat__TotalCharges_7008.15,0.0
cat__TotalCharges_7002.95,0.0
cat__TotalCharges_94.55,0.0
cat__TotalCharges_700.45,0.0
cat__TotalCharges_70.9,0.0
cat__TotalCharges_70.85,0.0
cat__TotalCharges_6993.65,0.0
cat__TotalCharges_6991.6,0.0
cat__TotalCharges_7039.05,0.0
cat__TotalCharges_6914.95,0.0
cat__TotalCharges_693.3,0.0
cat__TotalCharges_6929.4,0.0
cat__TotalCharges_6925.9,0.0
cat__TotalCharges_6921.7,0.0
cat__TotalCharges_692.55,0.0
cat__TotalCharges_692.35,0.0
cat__TotalCharges_692.1,0.0
cat__TotalCharges_6912.7,0.0
cat__TotalCharges_6937.95,0.0
cat__TotalCharges_6903.1,0.0
cat__TotalCharges_690.5,0.0
cat__TotalCharges_690.25,0.0
cat__TotalCharges_69.95,0.0
cat__TotalCharges_943,0.0
cat__TotalCharges_69.85,0.0
cat__TotalCharges_69.8,0.0
cat__TotalCharges_6936.85,0.0
cat__TotalCharges_6941.2,0.0
cat__TotalCharges_6989.7,0.0
cat__TotalCharges_697.25,0.0
cat__TotalCharges_6989.45,0.0
cat__TotalCharges_6985.65,0.0
cat__TotalCharges_6982.5,0.0
cat__TotalCharges_6981.35,0.0
cat__TotalCharges_6975.25,0.0
cat__TotalCharges_697.7,0.0
cat__TotalCharges_697.65,0.0
cat__TotalCharges_6962.85,0.0
cat__TotalCharges_6944.5,0.0
cat__TotalCharges_696.8,0.0
cat__TotalCharges_696.35,0.0
cat__TotalCharges_6954.15,0.0
cat__TotalCharges_6953.4,0.0
cat__TotalCharges_6951.15,0.0
cat__TotalCharges_695.75,0.0
cat__TotalCharges_695.05,0.0
cat__TotalCharges_7035.6,0.0
cat__TotalCharges_7039.45,0.0
cat__TotalCharges_659.45,0.0
cat__TotalCharges_715,0.0
cat__TotalCharges_717.95,0.0
cat__TotalCharges_717.5,0.0
cat__TotalCharges_7168.25,0.0
cat__TotalCharges_716.4,0.0
cat__TotalCharges_716.1,0.0
cat__TotalCharges_7159.7,0.0
cat__TotalCharges_7159.05,0.0
cat__TotalCharges_7149.35,0.0
cat__TotalCharges_718.1,0.0
cat__TotalCharges_7142.5,0.0
cat__TotalCharges_7138.65,0.0
cat__TotalCharges_7133.45,0.0
cat__TotalCharges_7133.25,0.0
cat__TotalCharges_713.6,0.0
cat__TotalCharges_7129.45,0.0
cat__TotalCharges_712.85,0.0
cat__TotalCharges_7176.55,0.0
cat__TotalCharges_718.55,0.0
cat__TotalCharges_712.25,0.0
cat__TotalCharges_7210.85,0.0
cat__TotalCharges_723.4,0.0
cat__TotalCharges_723.35,0.0
cat__TotalCharges_723.3,0.0
cat__TotalCharges_7227.45,0.0
cat__TotalCharges_7222.75,0.0
cat__TotalCharges_7220.35,0.0
cat__TotalCharges_7213.75,0.0
cat__TotalCharges_7209,0.0
cat__TotalCharges_7181.25,0.0
cat__TotalCharges_720.45,0.0
cat__TotalCharges_720.05,0.0
cat__TotalCharges_72.1,0.0
cat__TotalCharges_72,0.0
cat__TotalCharges_7195.35,0.0
cat__TotalCharges_7188.5,0.0
cat__TotalCharges_7181.95,0.0
cat__TotalCharges_712.75,0.0
cat__TotalCharges_7118.9,0.0
cat__TotalCharges_704.3,0.0
cat__TotalCharges_7069.3,0.0
cat__TotalCharges_7082.85,0.0
cat__TotalCharges_7082.5,0.0
cat__TotalCharges_7082.45,0.0
cat__TotalCharges_708.8,0.0
cat__TotalCharges_7076.35,0.0
cat__TotalCharges_7074.4,0.0
cat__TotalCharges_707.5,0.0
cat__TotalCharges_7061.65,0.0
cat__TotalCharges_7099,0.0
cat__TotalCharges_706.85,0.0
cat__TotalCharges_706.6,0.0
cat__TotalCharges_7053.35,0.0
cat__TotalCharges_7051.95,0.0
cat__TotalCharges_705.45,0.0
cat__TotalCharges_7047.5,0.0
cat__TotalCharges_7040.85,0.0
cat__TotalCharges_7085.5,0.0
cat__TotalCharges_71.1,0.0
cat__TotalCharges_7114.25,0.0
cat__TotalCharges_7107,0.0
cat__TotalCharges_7113.75,0.0
cat__TotalCharges_7112.15,0.0
cat__TotalCharges_7111.3,0.0
cat__TotalCharges_7110.75,0.0
cat__TotalCharges_711.95,0.0
cat__TotalCharges_711.9,0.0
cat__TotalCharges_711.15,0.0
cat__TotalCharges_7104.2,0.0
cat__TotalCharges_71.15,0.0
cat__TotalCharges_7101.5,0.0
cat__TotalCharges_710.05,0.0
cat__TotalCharges_94.5,0.0
cat__TotalCharges_71.55,0.0
cat__TotalCharges_71.35,0.0
cat__TotalCharges_71.25,0.0
cat__TotalCharges_71.2,0.0
cat__TotalCharges_69.75,0.0
cat__TotalCharges_69.7,0.0
cat__TotalCharges_69.65,0.0
cat__TotalCharges_67.55,0.0
cat__TotalCharges_6713.2,0.0
cat__TotalCharges_6710.5,0.0
cat__TotalCharges_6705.7,0.0
cat__TotalCharges_6703.5,0.0
cat__TotalCharges_6700.05,0.0
cat__TotalCharges_670.65,0.0
cat__TotalCharges_670.35,0.0
cat__TotalCharges_6697.35,0.0
cat__TotalCharges_6717.9,0.0
cat__TotalCharges_6697.2,0.0
cat__TotalCharges_6692.65,0.0
cat__TotalCharges_6690.75,0.0
cat__TotalCharges_669.85,0.0
cat__TotalCharges_669.45,0.0
cat__TotalCharges_669,0.0
cat__TotalCharges_6688.95,0.0
cat__TotalCharges_6716.45,0.0
cat__TotalCharges_672.2,0.0
cat__TotalCharges_6687.85,0.0
cat__TotalCharges_6741.15,0.0
cat__TotalCharges_6758.45,0.0
cat__TotalCharges_6754.35,0.0
cat__TotalCharges_6751.35,0.0
cat__TotalCharges_675.6,0.0
cat__TotalCharges_6747.35,0.0
cat__TotalCharges_6744.25,0.0
cat__TotalCharges_6744.2,0.0
cat__TotalCharges_6733.15,0.0
cat__TotalCharges_672.55,0.0
cat__TotalCharges_6733,0.0
cat__TotalCharges_673.25,0.0
cat__TotalCharges_673.1,0.0
cat__TotalCharges_6725.5,0.0
cat__TotalCharges_6725.3,0.0
cat__TotalCharges_6721.6,0.0
cat__TotalCharges_672.7,0.0
cat__TotalCharges_6688.1,0.0
cat__TotalCharges_6683.4,0.0
cat__TotalCharges_943.1,0.0
cat__TotalCharges_6603,0.0
cat__TotalCharges_6615.15,0.0
cat__TotalCharges_947.75,0.0
cat__TotalCharges_6614.9,0.0
cat__TotalCharges_6613.65,0.0
cat__TotalCharges_661.55,0.0
cat__TotalCharges_661.25,0.0
cat__TotalCharges_6603.8,0.0
cat__TotalCharges_6602.9,0.0
cat__TotalCharges_662.95,0.0
cat__TotalCharges_660.9,0.0
cat__TotalCharges_66.95,0.0
cat__TotalCharges_6597.25,0.0
cat__TotalCharges_6595.9,0.0
cat__TotalCharges_6595,0.0
cat__TotalCharges_6590.8,0.0
cat__TotalCharges_659.65,0.0
cat__TotalCharges_662.65,0.0
cat__TotalCharges_663.05,0.0
cat__TotalCharges_668.85,0.0
cat__TotalCharges_6668.05,0.0
cat__TotalCharges_668.4,0.0
cat__TotalCharges_6671.7,0.0
cat__TotalCharges_947.3,0.0
cat__TotalCharges_667.7,0.0
cat__TotalCharges_6669.45,0.0
cat__TotalCharges_6669.05,0.0
cat__TotalCharges_6668.35,0.0
cat__TotalCharges_6668,0.0
cat__TotalCharges_663.55,0.0
cat__TotalCharges_666,0.0
cat__TotalCharges_6654.1,0.0
cat__TotalCharges_6652.45,0.0
cat__TotalCharges_6643.5,0.0
cat__TotalCharges_947.4,0.0
cat__TotalCharges_6638.35,0.0
cat__TotalCharges_6631.85,0.0
cat__TotalCharges_676.15,0.0
cat__TotalCharges_676.35,0.0
cat__TotalCharges_676.7,0.0
cat__TotalCharges_686.95,0.0
cat__TotalCharges_6876.05,0.0
cat__TotalCharges_6875.35,0.0
cat__TotalCharges_6873.75,0.0
cat__TotalCharges_6871.9,0.0
cat__TotalCharges_6871.7,0.0
cat__TotalCharges_6869.7,0.0
cat__TotalCharges_6860.6,0.0
cat__TotalCharges_6859.05,0.0
cat__TotalCharges_688.5,0.0
cat__TotalCharges_6858.9,0.0
cat__TotalCharges_6856.95,0.0
cat__TotalCharges_6851.65,0.0
cat__TotalCharges_6849.75,0.0
cat__TotalCharges_6849.4,0.0
cat__TotalCharges_6844.5,0.0
cat__TotalCharges_6843.15,0.0
cat__TotalCharges_688.2,0.0
cat__TotalCharges_688.65,0.0
cat__TotalCharges_6766.95,0.0
cat__TotalCharges_946.95,0.0
cat__TotalCharges_943.85,0.0
cat__TotalCharges_944.65,0.0
cat__TotalCharges_69.4,0.0
cat__TotalCharges_69.35,0.0
cat__TotalCharges_945.7,0.0
cat__TotalCharges_69.2,0.0
cat__TotalCharges_69.15,0.0
cat__TotalCharges_6891.45,0.0
cat__TotalCharges_6885.75,0.0
cat__TotalCharges_6891.4,0.0
cat__TotalCharges_6890,0.0
cat__TotalCharges_689.75,0.0
cat__TotalCharges_689.35,0.0
cat__TotalCharges_689,0.0
cat__TotalCharges_6889.8,0.0
cat__TotalCharges_6886.25,0.0
cat__TotalCharges_6841.45,0.0
cat__TotalCharges_6841.4,0.0
cat__TotalCharges_6841.3,0.0
cat__TotalCharges_6782.15,0.0
cat__TotalCharges_679.85,0.0
cat__TotalCharges_679.8,0.0
cat__TotalCharges_679.55,0.0
cat__TotalCharges_679.3,0.0
cat__TotalCharges_679,0.0
cat__TotalCharges_6786.4,0.0
cat__TotalCharges_6786.1,0.0
cat__TotalCharges_678.8,0.0
cat__TotalCharges_6840.95,0.0
cat__TotalCharges_678.75,0.0
cat__TotalCharges_678.45,0.0
cat__TotalCharges_6779.05,0.0
cat__TotalCharges_6770.85,0.0
cat__TotalCharges_6770.5,0.0
cat__TotalCharges_677.9,0.0
cat__TotalCharges_677.05,0.0
cat__TotalCharges_6792.45,0.0
cat__TotalCharges_68.35,0.0
cat__TotalCharges_68.45,0.0
cat__TotalCharges_68.5,0.0
cat__TotalCharges_684.85,0.0
cat__TotalCharges_684.4,0.0
cat__TotalCharges_684.05,0.0
cat__TotalCharges_6838.6,0.0
cat__TotalCharges_683.75,0.0
cat__TotalCharges_683.25,0.0
cat__TotalCharges_6827.5,0.0
cat__TotalCharges_6823.4,0.0
cat__TotalCharges_6819.45,0.0
cat__TotalCharges_6812.95,0.0
cat__TotalCharges_681.4,0.0
cat__TotalCharges_680.05,0.0
cat__TotalCharges_68.95,0.0
cat__TotalCharges_68.8,0.0
cat__TotalCharges_68.65,0.0
cat__TotalCharges_39.8,0.0
cat__TotalCharges_3829.75,0.0
cat__TotalCharges_39.3,0.0
cat__TotalCharges_1621.35,0.0
cat__TotalCharges_164.85,0.0
cat__TotalCharges_164.6,0.0
cat__TotalCharges_164.5,0.0
cat__TotalCharges_1639.3,0.0
cat__TotalCharges_1638.7,0.0
cat__TotalCharges_1637.4,0.0
cat__TotalCharges_1637.3,0.0
cat__TotalCharges_1636.95,0.0
cat__TotalCharges_1630.4,0.0
cat__TotalCharges_163.7,0.0
cat__TotalCharges_163.6,0.0
cat__TotalCharges_163.55,0.0
cat__TotalCharges_1626.4,0.0
cat__TotalCharges_1626.05,0.0
cat__TotalCharges_1625.65,0.0
cat__TotalCharges_1625,0.0
cat__TotalCharges_1623.4,0.0
cat__TotalCharges_1640,0.0
cat__TotalCharges_1641.3,0.0
cat__TotalCharges_1641.8,0.0
cat__TotalCharges_1651.95,0.0
cat__TotalCharges_1655.35,0.0
cat__TotalCharges_1654.85,0.0
cat__TotalCharges_1654.75,0.0
cat__TotalCharges_1653.85,0.0
cat__TotalCharges_1653.45,0.0
cat__TotalCharges_1652.95,0.0
cat__TotalCharges_1652.1,0.0
cat__TotalCharges_165.5,0.0
cat__TotalCharges_1642.75,0.0
cat__TotalCharges_165.45,0.0
cat__TotalCharges_165.35,0.0
cat__TotalCharges_165.2,0.0
cat__TotalCharges_165,0.0
cat__TotalCharges_1647,0.0
cat__TotalCharges_1643.55,0.0
cat__TotalCharges_1643.25,0.0
cat__TotalCharges_1623.15,0.0
cat__TotalCharges_1620.8,0.0
cat__TotalCharges_1588.75,0.0
cat__TotalCharges_1620.45,0.0
cat__TotalCharges_1604.5,0.0
cat__TotalCharges_1601.5,0.0
cat__TotalCharges_1601.2,0.0
cat__TotalCharges_1600.95,0.0
cat__TotalCharges_1600.25,0.0
cat__TotalCharges_160.85,0.0
cat__TotalCharges_160.8,0.0
cat__TotalCharges_160.05,0.0
cat__TotalCharges_1597.4,0.0
cat__TotalCharges_1597.05,0.0
cat__TotalCharges_1596.6,0.0
cat__TotalCharges_1594.75,0.0
cat__TotalCharges_1593.1,0.0
cat__TotalCharges_1592.35,0.0
cat__TotalCharges_159.45,0.0
cat__TotalCharges_159.4,0.0
cat__TotalCharges_159.2,0.0
cat__TotalCharges_1607.2,0.0
cat__TotalCharges_1608.15,0.0
cat__TotalCharges_161.15,0.0
cat__TotalCharges_1615.1,0.0
cat__TotalCharges_1620.2,0.0
cat__TotalCharges_162.55,0.0
cat__TotalCharges_162.45,0.0
cat__TotalCharges_162.3,0.0
cat__TotalCharges_162.15,0.0
cat__TotalCharges_1617.5,0.0
cat__TotalCharges_1616.15,0.0
cat__TotalCharges_1614.9,0.0
cat__TotalCharges_161.5,0.0
cat__TotalCharges_1614.7,0.0
cat__TotalCharges_1614.05,0.0
cat__TotalCharges_1612.75,0.0
cat__TotalCharges_1612.2,0.0
cat__TotalCharges_1611.65,0.0
cat__TotalCharges_1611.15,0.0
cat__TotalCharges_161.95,0.0
cat__TotalCharges_1657.4,0.0
cat__TotalCharges_1660,0.0
cat__TotalCharges_1662.05,0.0
cat__TotalCharges_1663.75,0.0
cat__TotalCharges_1718.95,0.0
cat__TotalCharges_1718.35,0.0
cat__TotalCharges_1718.2,0.0
cat__TotalCharges_1716.45,0.0
cat__TotalCharges_1715.15,0.0
cat__TotalCharges_1715.1,0.0
cat__TotalCharges_1714.95,0.0
cat__TotalCharges_1714.55,0.0
cat__TotalCharges_1713.1,0.0
cat__TotalCharges_1712.9,0.0
cat__TotalCharges_1710.15,0.0
cat__TotalCharges_171,0.0
cat__TotalCharges_1706.45,0.0
cat__TotalCharges_1701.65,0.0
cat__TotalCharges_1700.9,0.0
cat__TotalCharges_170.9,0.0
cat__TotalCharges_170.85,0.0
cat__TotalCharges_1719.15,0.0
cat__TotalCharges_172.85,0.0
cat__TotalCharges_1723.95,0.0
cat__TotalCharges_1733.15,0.0
cat__TotalCharges_174.65,0.0
cat__TotalCharges_174.45,0.0
cat__TotalCharges_174.2,0.0
cat__TotalCharges_1739.6,0.0
cat__TotalCharges_1734.65,0.0
cat__TotalCharges_1734.5,0.0
cat__TotalCharges_1734.2,0.0
cat__TotalCharges_1732.95,0.0
cat__TotalCharges_1724.15,0.0
cat__TotalCharges_1732.6,0.0
cat__TotalCharges_1730.65,0.0
cat__TotalCharges_1730.35,0.0
cat__TotalCharges_173.15,0.0
cat__TotalCharges_1728.2,0.0
cat__TotalCharges_1725.95,0.0
cat__TotalCharges_1725.4,0.0
cat__TotalCharges_170.5,0.0
cat__TotalCharges_1699.15,0.0
cat__TotalCharges_1698.55,0.0
cat__TotalCharges_1672.15,0.0
cat__TotalCharges_1679.65,0.0
cat__TotalCharges_1679.4,0.0
cat__TotalCharges_1678.05,0.0
cat__TotalCharges_1677.85,0.0
cat__TotalCharges_1676.95,0.0
cat__TotalCharges_1673.8,0.0
cat__TotalCharges_1673.4,0.0
cat__TotalCharges_1672.1,0.0
cat__TotalCharges_168.5,0.0
cat__TotalCharges_1671.6,0.0
cat__TotalCharges_167.3,0.0
cat__TotalCharges_167.2,0.0
cat__TotalCharges_1669.4,0.0
cat__TotalCharges_1667.25,0.0
cat__TotalCharges_1665.2,0.0
cat__TotalCharges_1664.3,0.0
cat__TotalCharges_168.15,0.0
cat__TotalCharges_168.6,0.0
cat__TotalCharges_1696.2,0.0
cat__TotalCharges_1687.95,0.0
cat__TotalCharges_1692.6,0.0
cat__TotalCharges_1691.9,0.0
cat__TotalCharges_169.75,0.0
cat__TotalCharges_169.45,0.0
cat__TotalCharges_169.05,0.0
cat__TotalCharges_1689.45,0.0
cat__TotalCharges_1688.9,0.0
cat__TotalCharges_1686.85,0.0
cat__TotalCharges_168.65,0.0
cat__TotalCharges_1686.15,0.0
cat__TotalCharges_1685.9,0.0
cat__TotalCharges_1683.7,0.0
cat__TotalCharges_1683.6,0.0
cat__TotalCharges_1682.05,0.0
cat__TotalCharges_1681.6,0.0
cat__TotalCharges_168.9,0.0
cat__TotalCharges_159.15,0.0
cat__TotalCharges_1588.7,0.0
cat__TotalCharges_174.75,0.0
cat__TotalCharges_149.55,0.0
cat__TotalCharges_1500.95,0.0
cat__TotalCharges_1500.25,0.0
cat__TotalCharges_150.85,0.0
cat__TotalCharges_150.75,0.0
cat__TotalCharges_150.6,0.0
cat__TotalCharges_150.35,0.0
cat__TotalCharges_1498.85,0.0
cat__TotalCharges_1498.55,0.0
cat__TotalCharges_1498.35,0.0
cat__TotalCharges_1497.05,0.0
cat__TotalCharges_1496.9,0.0
cat__TotalCharges_1495.1,0.0
cat__TotalCharges_1494.5,0.0
cat__TotalCharges_1493.75,0.0
cat__TotalCharges_1493.55,0.0
cat__TotalCharges_1493.1,0.0
cat__TotalCharges_1492.1,0.0
cat__TotalCharges_1501.75,0.0
cat__TotalCharges_1502.65,0.0
cat__TotalCharges_1504.05,0.0
cat__TotalCharges_151.8,0.0
cat__TotalCharges_1516.6,0.0
cat__TotalCharges_1515.1,0.0
cat__TotalCharges_1514.85,0.0
cat__TotalCharges_1513.6,0.0
cat__TotalCharges_1511.2,0.0
cat__TotalCharges_1510.5,0.0
cat__TotalCharges_1510.3,0.0
cat__TotalCharges_151.75,0.0
cat__TotalCharges_1505.05,0.0
cat__TotalCharges_151.65,0.0
cat__TotalCharges_1509.9,0.0
cat__TotalCharges_1507,0.0
cat__TotalCharges_1506.4,0.0
cat__TotalCharges_1505.9,0.0
cat__TotalCharges_1505.85,0.0
cat__TotalCharges_1505.45,0.0
cat__TotalCharges_1490.95,0.0
cat__TotalCharges_149.05,0.0
cat__TotalCharges_1588.25,0.0
cat__TotalCharges_1489.3,0.0
cat__TotalCharges_1461.15,0.0
cat__TotalCharges_1460.85,0.0
cat__TotalCharges_1460.65,0.0
cat__TotalCharges_146.9,0.0
cat__TotalCharges_146.65,0.0
cat__TotalCharges_146.6,0.0
cat__TotalCharges_146.4,0.0
cat__TotalCharges_146.05,0.0
cat__TotalCharges_1459.35,0.0
cat__TotalCharges_1458.1,0.0
cat__TotalCharges_1457.25,0.0
cat__TotalCharges_1454.25,0.0
cat__TotalCharges_1454.15,0.0
cat__TotalCharges_1451.9,0.0
cat__TotalCharges_1451.6,0.0
cat__TotalCharges_1451.1,0.0
cat__TotalCharges_145.4,0.0
cat__TotalCharges_1461.45,0.0
cat__TotalCharges_1462.05,0.0
cat__TotalCharges_1462.6,0.0
cat__TotalCharges_1474.35,0.0
cat__TotalCharges_1483.25,0.0
cat__TotalCharges_1482.3,0.0
cat__TotalCharges_148.05,0.0
cat__TotalCharges_1478.85,0.0
cat__TotalCharges_1477.65,0.0
cat__TotalCharges_1476.25,0.0
cat__TotalCharges_1474.75,0.0
cat__TotalCharges_1470.95,0.0
cat__TotalCharges_1463.5,0.0
cat__TotalCharges_1470.05,0.0
cat__TotalCharges_147.8,0.0
cat__TotalCharges_147.75,0.0
cat__TotalCharges_1468.9,0.0
cat__TotalCharges_1466.1,0.0
cat__TotalCharges_1465.75,0.0
cat__TotalCharges_1463.7,0.0
cat__TotalCharges_1519,0.0
cat__TotalCharges_152.3,0.0
cat__TotalCharges_152.45,0.0
cat__TotalCharges_152.6,0.0
cat__TotalCharges_1566.75,0.0
cat__TotalCharges_1565.7,0.0
cat__TotalCharges_1564.4,0.0
cat__TotalCharges_1564.05,0.0
cat__TotalCharges_1563.95,0.0
cat__TotalCharges_1563.9,0.0
cat__TotalCharges_156.85,0.0
cat__TotalCharges_156.35,0.0
cat__TotalCharges_156.25,0.0
cat__TotalCharges_156.1,0.0
cat__TotalCharges_1559.45,0.0
cat__TotalCharges_1559.3,0.0
cat__TotalCharges_1559.25,0.0
cat__TotalCharges_1559.15,0.0
cat__TotalCharges_1558.7,0.0
cat__TotalCharges_1558.65,0.0
cat__TotalCharges_1556.85,0.0
cat__TotalCharges_1566.9,0.0
